Feature ID	Taxon	Consensus
ESV_3223.1549	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales;  f__Yersiniaceae;  g__Yersinia;  s__Yersinia_enterocolitica	0.8
ESV_3232.1480	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Micromonosporales;  f__Micromonosporaceae;  g__Micromonospora; s__	1.0
ESV_3236.1511	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Bacteroidaceae;  g__Bacteroides	1.0
ESV_3259.1498	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Acetobacterales;  f__Acetobacteraceae;  g__Kozakia;  s__Kozakia_baliensis	0.7
ESV_3342.1506	k__Bacteria;  p__Campilobacterota;  c__Campylobacteria;  o__Campylobacterales;  f__Helicobacteraceae;  g__Helicobacter	1.0
ESV_3347.1554	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales;  f__Enterobacteriaceae;  g__Escherichia-Shigella; s__	1.0
ESV_3355.1562	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Lactobacillales;  f__Lactobacillaceae;  g__Lactobacillus; s__	0.9
ESV_3373.1550	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Bacillus; s__	1.0
ESV_3389.1484	k__Bacteria;  p__Cyanobacteria;  c__Cyanobacteriia;  o__Synechococcales;  f__Cyanobiaceae;  g__Synechococcus_CC9902;  s__Synechococcus_sp.	0.9
ESV_3425.1461	k__Bacteria;  p__Campilobacterota;  c__Campylobacteria;  o__Campylobacterales;  f__Campylobacteraceae;  g__Campylobacter;  s__Campylobacter_fetus	0.7
ESV_3429.1552	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales;  f__Enterobacteriaceae;  g__Enterobacter; s__	1.0
ESV_3450.1481	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Bacillus	0.8
ESV_3484.1491	k__Bacteria;  p__Cyanobacteria;  c__Cyanobacteriia;  o__Chloroplast;  f__Arachis_hypogaea_peanut; g__; s__	1.0
ESV_3491.1538	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Bacillus; s__	1.0
ESV_3505.1501	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Bacillus; s__	1.0
ESV_3532.1532	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Streptomycetales;  f__Streptomycetaceae;  g__Streptomyces; s__	0.9
ESV_3548.1557	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales;  f__Enterobacteriaceae;  g__Escherichia-Shigella; s__	1.0
ESV_3561.1481	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhodospirillales;  f__Magnetospirillaceae;  g__Magnetospirillum; s__	0.7
ESV_3591.1540	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Pseudomonadales;  f__Pseudomonadaceae;  g__Pseudomonas; s__	1.0
ESV_3618.1549	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Lactobacillales;  f__Streptococcaceae;  g__Streptococcus;  s__Streptococcus_equi	0.6
ESV_3637.1534	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Rhodocyclaceae;  g__Azoarcus	0.7
ESV_3646.1550	k__Bacteria;  p__Myxococcota;  c__Myxococcia;  o__Myxococcales;  f__Anaeromyxobacteraceae;  g__Anaeromyxobacter; s__	0.6
ESV_3654.1532	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales;  f__Enterobacteriaceae;  g__Lelliottia; s__	0.6
ESV_3696.1557	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Lactobacillales;  f__Listeriaceae;  g__Listeria; s__	1.0
ESV_3713.1533	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Xanthomonadales;  f__Rhodanobacteraceae;  g__Dyella; s__	0.6
ESV_3721.1554	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Lactobacillales;  f__Leuconostocaceae;  g__Leuconostoc; s__	1.0
ESV_3743.1543	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales;  f__Morganellaceae;  g__Providencia; s__	1.0
ESV_3752.1553	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Bacillus; s__	1.0
ESV_3764.1565	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Lactobacillales;  f__Carnobacteriaceae;  g__Carnobacterium; s__	0.8
ESV_3813.1553	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales;  f__Enterobacteriaceae;  g__Klebsiella; s__	0.9
ESV_3814.1490	k__Bacteria;  p__Deinococcota;  c__Deinococci;  o__Deinococcales;  f__Deinococcaceae;  g__Deinococcus; s__	0.6
ESV_3825.1541	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Pseudomonadales;  f__Pseudomonadaceae;  g__Pseudomonas; s__	1.0
ESV_3870.1503	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Clostridiales;  f__Clostridiaceae	1.0
ESV_3892.1554	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales;  f__Enterobacteriaceae;  g__Escherichia-Shigella; s__	1.0
ESV_3929.1540	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Pseudomonadales;  f__Pseudomonadaceae;  g__Pseudomonas; s__	0.6
ESV_3966.1527	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Corynebacteriales;  f__Nocardiaceae;  g__Nocardia; s__	1.0
ESV_4001.1539	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Nitrosomonadaceae;  g__Ellin6067; s__	1.0
ESV_4048.1511	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Brevibacillales;  f__Brevibacillaceae;  g__Brevibacillus; s__	1.0
ESV_4059.1522	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales;  f__Enterobacteriaceae;  g__Escherichia-Shigella; s__	1.0
ESV_4061.1550	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales;  f__Enterobacteriaceae;  g__Klebsiella; s__	0.8
ESV_4081.1518	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Lactobacillales;  f__Leuconostocaceae;  g__Leuconostoc; s__	0.6
ESV_4118.1539	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Cellvibrionales;  f__Spongiibacteraceae	0.9
ESV_4155.1550	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales;  f__Enterobacteriaceae;  g__Klebsiella; s__	0.8
ESV_4157.1547	k__Bacteria;  p__Desulfobacterota;  c__Desulfuromonadia;  o__Geobacterales;  f__Geobacteraceae;  g__Citrifermentans; s__	0.6
ESV_4199.1500	k__Bacteria;  p__Cyanobacteria;  c__Cyanobacteriia;  o__Chloroplast;  f__Arachis_hypogaea_peanut; g__; s__	0.9
ESV_4203.1406	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Muribaculaceae; g__; s__	1.0
ESV_4262.1453	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Barnesiellaceae;  g__Barnesiella;  s__Barnesiella_intestinihominis	0.7
ESV_4285.1345	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Corynebacteriales;  f__Corynebacteriaceae;  g__Corynebacterium; s__	1.0
ESV_4296.1433	k__Bacteria;  p__Planctomycetota;  c__Planctomycetes;  o__Isosphaerales;  f__Isosphaeraceae; g__; s__	1.0
ESV_4303.1508	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Oscillospirales;  f__Oscillospiraceae;  g__NK4A214_group; s__	0.6
ESV_4315.1346	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Corynebacteriales;  f__Corynebacteriaceae;  g__Corynebacterium;  s__Corynebacterium_kroppenstedtii	0.8
ESV_4332.1490	k__Bacteria;  p__Actinobacteriota;  c__Acidimicrobiia;  o__Microtrichales; f__; g__; s__	1.0
ESV_4339.1422	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Parvibaculales;  f__PS1_clade; g__; s__	0.7
ESV_4349.1494	k__Bacteria;  p__Acidobacteriota;  c__Aminicenantia;  o__Aminicenantales; f__; g__; s__	1.0
ESV_4366.1470	k__Bacteria;  p__Chloroflexi;  c__Dehalococcoidia;  o__vadinBA26; f__; g__; s__	1.0
ESV_4372.1494	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Hydrogenophilaceae; g__; s__	0.7
ESV_4388.1442	k__Bacteria;  p__Actinobacteriota;  c__Acidimicrobiia;  o__Microtrichales;  f__Microtrichaceae;  g__Sva0996_marine_group; s__	1.0
ESV_4442.1492	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Comamonadaceae;  g__Polaromonas; s__	0.7
ESV_4483.1458	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Oscillospirales;  f__Ruminococcaceae;  g__Ruminococcus; s__	0.9
ESV_4518.1503	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__KF-JG30-C25; f__; g__; s__	0.8
ESV_4519.1450	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__SAR11_clade;  f__Clade_III; g__; s__	1.0
ESV_4528.1466	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Alteromonadales;  f__Colwelliaceae;  g__Colwellia; s__	0.9
ESV_4537.1460	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Prolixibacteraceae;  g__Meniscus; s__	0.6
ESV_4552.1401	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Oscillospirales;  f__Ruminococcaceae;  g__Anaerofilum; s__	0.7
ESV_4563.1564	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Paenibacillales;  f__Paenibacillaceae;  g__Paenibacillus	1.0
ESV_4596.1533	k__Bacteria;  p__Verrucomicrobiota;  c__Kiritimatiellae;  o__WCHB1-41; f__; g__; s__	1.0
ESV_4599.1457	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Comamonadaceae;  g__Delftia; s__	0.9
ESV_4630.1349	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Propionibacteriales;  f__Propionibacteriaceae;  g__Cutibacterium; s__	1.0
ESV_4633.1342	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Peptostreptococcales-Tissierellales;  f__Anaerococcus; g__; s__	1.0
ESV_4647.1377	k__Bacteria;  p__Cyanobacteria;  c__Cyanobacteriia;  o__Cyanobacteriales;  f__Rubidibacteraceae;  g__Dactylococcopsis_PCC-8305; s__	1.0
ESV_4659.1401	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Prevotellaceae;  g__Prevotella; s__	0.6
ESV_4692.1490	k__Bacteria;  p__Desulfobacterota;  c__Desulfobulbia;  o__Desulfobulbales;  f__Desulfocapsaceae;  g__Desulfopila; s__	0.6
ESV_4700.1490	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Peptostreptococcales-Tissierellales;  f__Fusibacteraceae;  g__Fusibacter; s__	1.0
ESV_4743.1410	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Bacillus; s__	0.9
ESV_4748.1378	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Propionibacteriales;  f__Nocardioidaceae;  g__Nocardioides; s__	0.7
ESV_4749.1539	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Bacillus;  s__Bacillus_methanolicus	0.7
ESV_4818.1497	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Comamonadaceae;  g__Aquabacterium; s__	0.9
ESV_4835.1421	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Rikenellaceae;  g__Alistipes	1.0
ESV_4881.1391	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Oscillospirales;  f__Oscillospiraceae;  g__Colidextribacter; s__	0.9
ESV_4919.1330	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhizobiales;  f__Xanthobacteraceae; g__; s__	0.9
ESV_4934.1440	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__SAR11_clade;  f__Clade_I;  g__Clade_Ia; s__	0.9
ESV_4944.1485	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Chitinophagales;  f__Saprospiraceae; g__; s__	1.0
ESV_4956.1439	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__SAR11_clade;  f__Clade_I; g__; s__	0.7
ESV_4969.1516	k__Bacteria;  p__Desulfobacterota;  c__Desulfuromonadia;  o__MA-28-I98C; f__; g__; s__	0.8
ESV_4980.1392	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae; g__; s__	1.0
ESV_4988.1454	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales;  f__Enterobacteriaceae;  g__Klebsiella; s__	0.9
ESV_5085.1491	k__Bacteria;  p__Verrucomicrobiota;  c__Verrucomicrobiae;  o__Pedosphaerales;  f__Pedosphaeraceae; g__; s__	1.0
ESV_5092.1546	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Planococcaceae;  g__Jeotgalibacillus; s__	0.8
ESV_5112.1487	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Prevotellaceae;  g__Prevotellaceae_UCG-003; s__	1.0
ESV_5129.1395	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae;  g__Roseburia; s__	0.8
ESV_5140.1462	k__Bacteria;  p__Firmicutes;  c__Negativicutes;  o__Veillonellales-Selenomonadales;  f__Selenomonadaceae;  g__Quinella; s__	1.0
ESV_5141.1345	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Flavobacteriales;  f__Weeksellaceae;  g__Cloacibacterium;  s__Cloacibacterium_normanense	0.9
ESV_5144.1485	k__Bacteria;  p__Actinobacteriota;  c__Acidimicrobiia;  o__Microtrichales;  f__Ilumatobacteraceae;  g__CL500-29_marine_group; s__	1.0
ESV_5149.1483	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae;  g__probable_genus_10; s__	1.0
ESV_5151.1371	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Lactobacillales;  f__Streptococcaceae;  g__Streptococcus; s__	0.9
ESV_5161.1497	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Oscillospirales;  f__Oscillospiraceae;  g__NK4A214_group; s__	1.0
ESV_5175.1420	k__Bacteria;  p__Patescibacteria;  c__Kazania; o__; f__; g__; s__	1.0
ESV_5176.1342	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Corynebacteriales;  f__Corynebacteriaceae;  g__Corynebacterium; s__	1.0
ESV_5195.1390	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae;  g__Blautia;  s__Blautia_faecis	1.0
ESV_5214.1488	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Flavobacteriales;  f__Flavobacteriaceae;  g__Salinimicrobium; s__	0.9
ESV_5221.1436	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Anoxybacillus; s__	0.8
ESV_5240.1448	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Bacteroidaceae;  g__Bacteroides;  s__Bacteroides_uniformis	0.7
ESV_5244.1383	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae; g__; s__	1.0
ESV_5246.1391	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae;  g__GCA-900066575; s__	1.0
ESV_5280.1516	k__Bacteria;  p__Myxococcota;  c__Polyangia;  o__Polyangiales;  f__Sandaracinaceae;  g__Sandaracinus; s__	0.8
ESV_5315.1538	k__Bacteria;  p__Actinobacteriota;  c__Thermoleophilia;  o__Gaiellales;  f__Gaiellaceae;  g__Gaiella; s__	1.0
ESV_5318.1397	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Oscillospirales;  f__Ruminococcaceae; g__; s__	1.0
ESV_5329.1499	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Gallionellaceae;  g__Gallionella; s__	0.7
ESV_5348.1449	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae; g__; s__	1.0
ESV_5383.1547	k__Bacteria;  p__Firmicutes;  c__Negativicutes;  o__Veillonellales-Selenomonadales;  f__Sporomusaceae;  g__Pelosinus; s__	1.0
ESV_5409.1502	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Pseudomonadales;  f__Pseudomonadaceae;  g__Pseudomonas; s__	0.6
ESV_5434.1458	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Cellvibrionales;  f__Cellvibrionaceae; g__; s__	0.6
ESV_5454.1487	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Frankiales;  f__Geodermatophilaceae;  g__Antricoccus; s__	1.0
ESV_5472.1532	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Bacillus; s__	1.0
ESV_5530.1480	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Prolixibacteraceae;  g__WCHB1-32; s__	1.0
ESV_5533.1351	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Flavobacteriales;  f__Blattabacteriaceae	1.0
ESV_5538.1517	k__Bacteria;  p__Desulfobacterota;  c__Desulfuromonadia;  o__Geobacterales;  f__Geobacteraceae;  g__Geobacter; s__	0.8
ESV_5599.1412	k__Bacteria;  p__Verrucomicrobiota;  c__Verrucomicrobiae;  o__Arctic97B-4_marine_group; f__; g__; s__	1.0
ESV_5670.1466	k__Bacteria;  p__Spirochaetota;  c__Spirochaetia;  o__Spirochaetales;  f__Spirochaetaceae;  g__Spirochaeta_2; s__	1.0
ESV_5696.1446	k__Bacteria;  p__Cyanobacteria;  c__Cyanobacteriia; o__; f__; g__; s__	1.0
ESV_5697.1497	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Hydrogenophilaceae; g__; s__	1.0
ESV_5708.1438	k__Bacteria;  p__Patescibacteria;  c__Saccharimonadia;  o__Saccharimonadales; f__; g__; s__	0.7
ESV_5711.1363	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Corynebacteriales;  f__Corynebacteriaceae;  g__Corynebacterium;  s__Corynebacterium_matruchotii	0.9
ESV_5726.1341	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Corynebacteriales;  f__Corynebacteriaceae;  g__Corynebacterium	1.0
ESV_5728.1424	k__Bacteria;  p__Chloroflexi;  c__Anaerolineae;  o__Anaerolineales;  f__Anaerolineaceae;  g__Leptolinea; s__	0.6
ESV_5746.1339	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Corynebacteriales;  f__Corynebacteriaceae;  g__Corynebacterium; s__	0.6
ESV_5760.1539	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Bacillus; s__	1.0
ESV_5800.1492	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae;  g__Pseudobutyrivibrio; s__	1.0
ESV_5816.1372	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Oscillospirales;  f__Ruminococcaceae;  g__Subdoligranulum; s__	1.0
ESV_5825.1464	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Anoxybacillus; s__	0.9
ESV_5848.1387	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Clostridiales;  f__Clostridiaceae;  g__Clostridium_sensu_stricto_1; s__	1.0
ESV_5849.1452	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae; g__; s__	1.0
ESV_5854.1378	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Oscillospirales;  f__Ruminococcaceae;  g__Subdoligranulum; s__	0.9
ESV_5861.1471	k__Bacteria;  p__Desulfobacterota;  c__Desulfovibrionia;  o__Desulfovibrionales;  f__Desulfovibrionaceae;  g__Desulfovibrio; s__	0.9
ESV_5871.1549	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Planococcaceae;  g__Sporosarcina; s__	1.0
ESV_5876.1467	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Oscillospirales;  f__Oscillospiraceae;  g__Oscillibacter; s__	1.0
ESV_5884.1367	k__Bacteria;  p__Actinobacteriota;  c__Coriobacteriia;  o__Coriobacteriales;  f__Eggerthellaceae	1.0
ESV_5899.1458	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Legionellales;  f__Legionellaceae;  g__Legionella; s__	0.7
ESV_5918.1392	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae;  g__Lachnospiraceae_AC2044_group; s__	0.6
ESV_5952.1403	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Pseudomonadales;  f__Pseudomonadaceae;  g__Pseudomonas; s__	1.0
ESV_5958.1455	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Flavobacteriales;  f__Cryomorphaceae;  g__Cryomorpha; s__	1.0
ESV_5981.1380	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Propionibacteriales;  f__Propionibacteriaceae;  g__Cutibacterium; s__	1.0
ESV_5989.1392	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae;  g__Eubacterium_ventriosum_group; s__	1.0
ESV_6018.1466	k__Bacteria;  p__Acidobacteriota;  c__Acidobacteriae;  o__Acidobacteriales; f__; g__; s__	1.0
ESV_6049.1387	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Erysipelotrichales;  f__Erysipelatoclostridiaceae;  g__Erysipelotrichaceae_UCG-003; s__	1.0
ESV_6055.1482	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Rikenellaceae;  g__Rikenellaceae_RC9_gut_group; s__	1.0
ESV_6101.1393	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae;  g__Lachnospiraceae_XPB1014_group; s__	0.9
ESV_6113.1403	k__Bacteria;  p__Spirochaetota;  c__Spirochaetia;  o__Spirochaetales;  f__Spirochaetaceae;  g__Treponema; s__	1.0
ESV_6124.1496	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Methylophilaceae;  g__Methylotenera; s__	0.9
ESV_6135.1374	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Oscillospirales;  f__Oscillospiraceae;  g__UCG-005; s__	1.0
ESV_6154.1396	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Rikenellaceae;  g__Rikenellaceae_RC9_gut_group; s__	1.0
ESV_6167.1412	k__Bacteria;  p__Verrucomicrobiota;  c__Verrucomicrobiae;  o__Chthoniobacterales;  f__Chthoniobacteraceae;  g__Ca_Udaeobacter; s__	1.0
ESV_6185.1473	k__Bacteria;  p__Acidobacteriota;  c__Vicinamibacteria;  o__Vicinamibacterales;  f__Vicinamibacteraceae; g__; s__	1.0
ESV_6242.1504	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__EC3; f__; g__; s__	0.7
ESV_6258.1525	k__Bacteria;  p__Desulfobacterota;  c__Desulfobacteria;  o__Desulfobacterales;  f__Desulfosarcinaceae;  g__SEEP-SRB1; s__	1.0
ESV_6271.1348	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Propionibacteriales;  f__Propionibacteriaceae;  g__Cutibacterium; s__	1.0
ESV_6288.1391	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae; g__; s__	0.6
ESV_6296.1480	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Flavobacteriales;  f__Flavobacteriaceae;  g__Kordia	1.0
ESV_6317.1390	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae;  g__Ruminococcus_gauvreauii_group; s__	0.7
ESV_6359.1514	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae;  g__Blautia;  s__Blautia_wexlerae	0.9
ESV_6384.1397	k__Bacteria;  p__SAR324_cladeMarine_group_B; c__; o__; f__; g__; s__	1.0
ESV_6412.1412	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Muribaculaceae; g__; s__	1.0
ESV_6465.1495	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Cellvibrionales;  f__Halieaceae;  g__OM60NOR5_clade; s__	0.9
ESV_6510.1378	k__Bacteria;  p__Cyanobacteria;  c__Vampirivibrionia;  o__Gastranaerophilales; f__; g__; s__	1.0
ESV_6514.1392	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae;  g__Ruminococcus_gauvreauii_group; s__	0.8
ESV_6518.1488	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Oscillospirales;  f__Ruminococcaceae;  g__Ruminococcus; s__	0.9
ESV_6564.1465	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Kiloniellales;  f__Kiloniellaceae	1.0
ESV_6587.1451	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Azospirillales;  f__Azospirillaceae;  g__Skermanella; s__	0.6
ESV_6602.1398	k__Bacteria;  p__Spirochaetota;  c__Spirochaetia;  o__Spirochaetales;  f__Spirochaetaceae;  g__Termite_Treponema_cluster; s__	0.7
ESV_6652.1488	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Alcaligenaceae;  g__Achromobacter; s__	1.0
