#OTU ID	16SAMP-2340	16SAMP-2589	16SAMP-2643	16SAMP-3459	16SAMP-3460	16SAMP-3463	16SAMP-4077	16SAMP-4081	16SAMP-4598	16SAMP-4601	MQ180605-111	MQ180605-112	MQ180605-113	MQ180605-114	MQ180605-115	MQ180605-116	MQ180605-117	MQ180605-118	MQ180605-119	MQ180605-120	MQ180605-121	MQ180605-122	MQ180605-123	MQ180605-124	MQ180605-125	MQ180605-126	MQ180605-127	MQ180605-128	MQ180605-129	MQ180605-130	MQ180605-131	MQ180605-132	MQ180605-133	MQ180605-134	MQ180605-135	MQ180605-136	MQ180605-137	MQ180605-138	MQ180605-139	MQ180605-140	MQ180605-141	MQ180605-142	MQ180605-143	MQ180605-144	MQ180605-145	MQ180605-146	MQ180605-147	MQ180605-148
ASV5729	4	8	1	2	1	0	1	1	16	11	1	5	1	2	4	4	1	1	4	5	2	1	1	0	4	7	3	0	1	0	2	1	1	3	0	1	0	0	0	5	1	0	1	0	0	0	0	0
ASV3132	1	75	49	0	0	2	3	2	11	2	0	16	22	2	0	4	1	2	0	2	0	1	1	1	2	13	2	13	0	9	6	29	0	1	0	9	15	1	0	0	0	2	22	3	5	1	0	0
ASV2354	1	0	0	0	0	0	0	7	38	6	5	25	39	51	2	6	4	16	4	3	4	1	7	1	52	5	32	51	28	2	0	1	2	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0
ASV9802	8	0	0	8	1	0	0	1	1	0	1	0	0	2	1	0	6	2	0	0	1	0	0	0	0	0	4	0	0	1	0	0	1	0	0	1	0	3	1	1	0	2	1	1	0	0	0	1
ASV2453	4	12	45	0	0	1	1	2	9	33	0	0	19	11	15	5	7	64	7	8	2	9	5	1	4	5	20	5	15	6	4	3	5	17	0	1	16	5	0	2	1	2	1	5	5	2	0	4
ASV4160	3	4	0	0	0	0	0	0	4	2	0	1	5	17	1	2	2	1	0	6	1	0	0	0	21	0	4	0	6	1	1	1	6	5	0	3	0	0	1	35	1	23	2	3	0	1	0	1
ASV12801	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	0	1	0	1	1	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0
ASV1002	45	159	7	3	7	10	3	10	13	80	21	34	35	8	30	52	58	13	1	39	29	43	16	3	8	15	39	17	15	59	59	34	9	16	3	22	10	104	16	8	4	0	27	9	9	9	0	15
ASV303	2	1	453	1	1	0	1	0	0	14	28	4	1	3	9	2	0	13	2718	6	150	2	17	6	2	432	3	51	9	2	1	2	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0
ASV3647	10	9	6	3	3	1	1	1	4	2	3	1	1	2	5	1	5	0	2	3	4	1	0	0	1	2	5	4	11	2	8	1	0	4	0	10	0	13	0	2	3	30	3	34	2	0	0	2
ASV6566	1	1	4	52	0	0	0	0	2	7	0	2	0	2	2	0	9	1	2	0	5	0	0	0	0	0	1	1	1	0	1	2	0	3	0	1	0	0	0	0	1	2	0	3	0	0	0	0
ASV11909	2	6	1	0	0	0	0	1	7	12	0	1	0	1	2	0	6	0	0	0	0	2	0	0	0	1	1	4	0	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0
ASV4481	6	0	0	0	0	1	1	2	12	26	0	17	5	0	7	5	1	3	2	0	0	0	0	0	1	2	7	6	4	20	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV586	5	20	0	0	0	21	0	226	587	1	2	24	5	6	0	2	4	47	0	9	204	258	102	2	30	0	113	4	180	9	2	6	324	43	1	18	57	1	10	49	1	6	2	0	0	2	0	63
ASV10803	1	6	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	3	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV8358	8	2	3	1	0	0	0	0	0	0	7	0	0	0	0	16	1	0	0	0	0	0	0	0	0	9	2	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1
ASV3388	9	1	13	0	0	0	0	13	0	0	1	1	1	3	7	0	4	8	9	5	2	45	9	0	16	0	60	1	22	0	3	6	0	1	0	0	0	0	0	5	0	0	0	1	0	0	0	0
ASV4258	10	14	2	0	0	0	0	4	24	7	2	18	9	13	22	9	27	6	2	5	3	12	12	0	5	13	13	23	4	11	3	4	2	1	0	0	0	9	0	7	1	0	0	0	0	0	0	1
ASV1853	19	29	3	2	5	19	9	7	11	12	8	10	7	11	9	8	17	14	1	40	13	2	9	1	5	6	21	3	11	23	25	4	13	19	0	43	8	22	1	10	22	32	16	35	4	6	0	11
ASV9237	1	4	0	2	0	2	2	0	0	1	0	1	0	1	1	2	1	1	1	4	0	1	0	0	0	0	1	0	0	0	1	1	2	3	0	3	0	9	5	0	2	3	2	11	1	1	0	0
ASV3523	19	10	1	8	0	0	0	2	2	2	1	8	1	0	2	5	22	0	3	1	15	4	5	0	4	4	22	1	3	4	4	19	0	7	0	5	0	11	1	25	5	2	2	1	0	1	0	6
ASV864	14	3	6	1	0	0	35	1	49	187	81	162	20	92	203	130	36	95	11	8	41	0	58	1	14	143	49	132	54	97	40	39	6	7	0	31	17	22	4	2	2	12	7	3	7	1	1	2
ASV5387	6	3	0	0	0	0	0	14	19	0	0	2	6	0	0	0	4	1	0	2	0	4	9	0	6	0	2	1	4	11	6	0	2	0	0	0	0	0	0	1	0	0	2	2	0	3	0	6
ASV11221	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV2420	14	17	3	4	6	6	12	0	9	19	7	17	2	3	16	6	20	2	1	35	4	5	8	0	4	2	5	9	4	14	18	2	10	12	1	35	5	14	8	22	16	14	22	19	5	3	0	25
ASV3289	2	8	0	0	0	0	0	1	20	54	0	15	1	3	4	31	19	1	34	2	1	1	2	0	2	3	2	6	5	4	32	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV9995	1	0	0	0	0	0	0	0	28	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV8040	4	8	0	0	0	0	3	0	1	4	2	2	2	1	2	2	6	0	0	15	5	9	0	0	0	1	0	1	1	3	3	1	0	1	0	0	0	1	1	0	0	3	3	1	2	0	0	0
ASV4782	1	0	0	0	0	0	0	0	0	10	0	22	0	0	0	0	10	0	0	1	0	0	0	0	0	10	0	8	0	24	4	2	0	0	0	27	1	2	11	1	0	0	0	3	0	5	1	6
ASV7423	2	3	0	1	1	2	1	0	0	4	1	1	0	0	2	0	1	0	0	0	3	1	1	0	1	0	3	1	1	4	4	1	0	0	0	2	0	2	1	0	1	0	8	3	0	3	0	4
ASV6241	9	0	8	0	2	2	0	1	2	0	0	1	6	0	1	0	0	3	1	3	0	0	4	0	4	0	3	0	0	0	0	0	0	8	0	0	4	0	0	11	0	0	0	2	3	0	0	4
ASV3176	9	12	5	1	0	3	0	0	64	0	3	16	23	0	1	0	0	2	0	1	6	0	1	0	10	0	7	3	8	2	0	3	0	1	0	17	6	0	4	14	0	3	14	0	17	0	0	1
ASV2464	11	10	0	0	0	0	1	6	15	38	2	23	11	8	14	31	28	11	17	3	1	5	13	0	1	25	5	7	1	15	9	11	0	2	0	2	12	0	1	0	0	0	1	1	2	0	0	2
ASV3703	1	2	0	0	3	0	0	0	0	0	0	0	1	1	2	2	0	0	0	2	0	0	0	170	0	0	1	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
ASV5837	2	8	0	3	0	0	0	1	2	1	11	0	0	4	1	1	1	1	0	3	6	1	2	0	1	0	3	0	0	5	4	2	4	0	0	2	0	2	4	2	0	2	2	4	0	1	0	0
ASV10682	2	12	0	0	0	0	0	4	1	1	1	0	0	0	3	1	5	4	2	1	0	3	2	0	1	0	2	5	3	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ASV3628	4	10	0	0	0	2	0	9	3	0	0	30	9	8	0	0	0	2	0	0	0	0	0	0	9	0	19	2	18	9	0	0	4	0	0	36	7	0	6	4	0	8	4	0	3	0	0	0
ASV1614	1	11	0	22	1	0	32	0	0	160	0	12	0	0	38	22	19	1	8	9	0	0	2	0	0	38	0	11	0	9	30	1	0	0	1	48	2	47	4	7	35	0	0	55	1	42	0	43
ASV4764	8	21	12	0	0	0	0	1	0	0	19	0	0	0	0	3	0	3	55	0	3	0	1	0	0	1	1	1	0	1	1	1	0	0	0	1	0	0	5	0	0	0	1	0	0	0	0	6
ASV781	30	23	9	28	1	18	1	10	333	2	0	0	36	30	1	0	4	141	0	45	4	11	49	2	118	1	43	7	80	1	2	221	74	72	1	1	44	0	8	82	1	21	15	1	13	0	0	13
ASV5174	3	9	0	0	0	1	3	0	0	6	1	0	0	0	2	4	7	5	0	10	6	9	4	0	2	0	11	0	7	4	3	2	4	3	1	4	2	2	0	8	2	0	2	3	1	0	0	0
ASV9573	3	6	1	1	0	2	0	1	0	0	1	1	0	4	0	4	6	1	1	5	2	2	2	0	1	4	3	1	0	0	2	0	0	1	0	0	0	19	0	0	0	2	3	0	0	0	0	0
ASV7166	5	6	0	0	0	0	1	0	0	1	0	4	0	0	0	5	33	1	0	5	0	2	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV800	12	158	0	6	0	1	10	7	0	107	1	87	2	0	137	198	258	6	18	63	16	0	0	0	4	70	45	103	1	39	37	0	0	0	1	41	0	8	15	0	1	0	34	2	0	9	1	16
ASV2633	6	165	15	1	0	0	2	0	6	19	0	0	1	0	0	1	0	0	24	0	53	0	0	0	0	1	0	0	0	0	3	1	0	0	1	4	1	0	0	0	6	0	15	13	0	1	0	4
ASV7427	14	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	3	0	2	0	0	0	0	0	25	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3732	2	6	7	0	0	0	0	4	7	3	0	6	7	2	7	2	2	17	7	3	0	11	2	0	7	2	17	3	12	6	33	4	0	3	0	0	0	1	3	1	0	0	0	0	0	3	0	0
ASV4051	31	19	0	2	0	0	0	2	2	6	1	5	0	3	3	6	20	2	0	10	6	6	4	0	0	3	23	0	2	11	6	6	0	5	0	1	1	4	0	3	1	0	0	2	0	2	0	1
ASV2371	18	0	0	0	0	0	0	11	0	6	0	0	0	1	0	0	0	33	1	0	0	3	0	0	2	0	155	2	89	11	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1515	5	3	1	1	0	0	2	0	0	3	1	28	1	1	0	0	0	1	50	7	7	0	0	0	0	0	4	507	1	0	0	0	2	0	0	23	0	0	1	0	4	0	6	0	0	0	0	1
ASV10137	1	8	0	0	0	0	0	0	0	0	0	2	1	0	0	2	3	1	1	1	1	3	2	0	1	0	1	0	0	2	1	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
ASV88	6	2493	0	5	4	4	14	1	6	98	122	10	1	1	1	33	5	2	2	10	4	0	4	43	1	7	9	18	3	16	49	7097	7	5	19	22	5	4	10	12	0	4	98	5	1	5	0	6
ASV4352	3	1	4	0	0	2	1	0	19	3	66	1	2	1	3	3	0	2	5	0	0	4	2	1	0	4	3	0	0	0	21	0	0	7	0	0	6	8	0	0	6	0	0	4	0	0	0	0
ASV804	22	1	1	1	0	1	2	0	295	829	0	30	8	22	165	48	2	145	0	0	4	1	7	0	58	17	20	2	86	202	79	0	1	2	0	2	0	4	0	0	0	1	0	0	1	7	0	0
ASV1245	30	156	0	0	0	0	0	72	41	17	21	40	8	19	16	25	79	34	2	8	30	74	89	0	23	17	94	6	14	8	4	4	1	0	0	3	0	1	1	0	0	0	1	2	3	0	0	7
ASV7020	10	2	0	0	0	0	0	0	0	1	0	0	0	10	0	0	0	3	0	0	1	12	5	0	1	0	1	1	22	0	5	1	2	2	0	0	7	0	5	1	0	5	0	0	0	2	0	2
ASV5311	3	9	0	2	0	0	0	0	1	2	0	5	1	4	1	6	2	0	1	12	2	0	2	0	0	0	0	3	2	9	2	1	2	0	1	4	0	0	1	1	5	1	9	2	0	0	0	0
ASV6888	3	11	0	0	0	0	0	2	0	5	0	19	0	0	3	2	2	0	0	0	0	2	8	0	0	1	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV817	36	146	4	19	16	22	8	2	38	31	62	25	72	26	15	44	16	34	4	12	13	61	18	0	9	6	44	21	26	37	35	23	59	94	5	51	29	24	32	44	97	43	39	29	95	14	0	19
ASV6539	3	11	0	0	0	0	0	0	0	4	0	5	0	2	3	1	18	1	1	0	3	0	2	0	2	2	6	0	1	10	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV4543	9	0	1	0	0	0	1	1	0	1	0	1	13	1	0	0	2	41	0	1	0	4	22	1	40	0	10	0	2	13	0	0	1	9	0	0	0	0	0	2	0	1	0	0	2	0	0	0
ASV2144	1	0	0	1	0	0	0	0	1	0	0	1	10	25	0	1	3	3	0	1	0	0	0	1	90	0	10	0	6	0	2	0	12	16	0	3	4	0	97	133	0	28	0	0	13	0	0	0
ASV1899	27	4	1	1	0	0	1	13	3	203	5	1	31	0	7	6	1	18	27	28	5	8	4	1	0	1	74	33	6	26	29	7	1	0	0	0	3	1	2	0	1	0	6	1	8	4	0	5
ASV1156	18	44	51	14	1	4	15	5	46	159	10	44	27	18	36	22	13	43	7	50	8	6	15	1	8	49	12	24	6	20	31	3	6	21	0	83	8	12	54	17	2	13	26	5	14	19	1	3
ASV7613	10	0	0	2	0	0	0	0	0	6	0	4	2	1	2	0	8	1	1	2	1	1	0	0	0	0	8	0	0	9	0	0	0	0	0	1	1	0	2	0	0	0	1	0	0	0	0	1
ASV1804	13	4	6	1	0	0	0	0	0	9	0	129	0	27	1	3	39	6	1	4	0	0	0	1	6	68	12	88	4	61	7	64	1	2	0	38	0	0	0	2	0	1	10	9	0	0	0	3
ASV2701	10	70	0	0	0	0	0	1	92	0	0	11	61	66	0	0	1	6	14	8	0	12	6	0	11	0	7	8	4	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV12776	1	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	23	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1705	43	2	0	7	0	3	10	4	67	60	0	3	0	6	11	19	33	84	0	0	0	0	3	0	18	45	0	0	3	0	0	0	9	49	0	0	1	11	47	33	1	2	0	5	0	0	0	10
ASV12109	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	2	0	0	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV100	17	50	11	9	5	872	44	64	3872	364	22	20	3	19	217	5	16	682	17	408	5	39	265	0	104	6	1572	493	272	7	119	7	47	222	1	8	2	36	8	24	0	1	4	2	1	32	0	7
ASV11832	1	5	0	0	0	0	0	0	1	1	0	1	1	1	1	5	1	3	0	0	0	0	1	2	0	1	0	0	1	1	0	0	0	1	0	0	0	3	0	1	1	0	1	0	1	0	0	0
ASV7196	17	5	0	0	0	2	0	12	1	0	4	1	1	0	0	0	5	1	0	2	10	2	2	0	0	0	13	0	3	2	2	2	0	0	0	3	2	1	1	4	0	0	1	0	0	0	0	0
ASV3230	1	2	6	0	0	1	0	0	4	1	2	3	17	20	0	7	0	8	1	3	3	1	2	0	10	1	2	3	0	4	4	17	2	15	0	10	14	4	2	12	3	69	2	1	22	0	0	3
ASV3142	6	22	1	7	2	1	6	1	0	12	2	5	0	0	8	9	14	0	0	10	3	2	2	0	2	3	2	2	3	5	6	3	7	7	1	17	0	13	9	5	28	7	10	7	0	7	0	21
ASV11870	6	3	1	0	0	0	0	4	0	0	0	0	0	0	0	0	1	1	0	1	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV12714	1	0	0	0	0	0	2	0	2	12	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3573	14	5	0	1	0	0	34	0	0	13	0	0	0	0	1	197	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV6924	2	9	1	0	0	0	0	5	4	0	4	1	10	0	0	0	0	0	1	7	2	4	0	0	0	0	7	3	5	2	6	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ASV281	3	599	0	107	0	0	1	11	0	3	1	10	267	638	364	1	40	75	1	62	2	3	61	2	414	0	38	100	500	32	317	3	231	3	4	1	2	21	0	82	0	21	161	1	6	65	0	31
ASV8670	5	5	1	1	5	0	0	0	0	1	2	0	0	0	1	3	0	0	0	3	1	1	0	0	0	0	0	0	0	2	6	1	1	3	0	5	0	1	0	3	2	1	1	0	0	1	2	3
ASV13137	1	1	0	0	0	0	0	1	2	1	0	0	2	0	1	0	0	0	0	0	1	3	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
ASV2058	3	0	0	0	0	0	1	0	2	0	4	1	2	1	0	1	2	0	0	13	419	2	0	1	0	2	2	0	13	1	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5251	4	3	0	0	0	0	0	4	0	0	0	6	3	5	0	0	0	1	0	21	0	1	2	0	3	0	3	3	2	26	4	0	0	1	0	17	5	0	0	20	0	10	5	1	4	0	0	0
ASV11854	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	3	4	1	7	3	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
ASV1057	15	2	0	3	0	18	17	1	5	24	0	31	3	139	18	0	6	85	0	0	2	0	113	0	38	1	48	5	60	20	0	0	55	104	1	50	0	6	20	45	0	76	27	0	1	0	0	6
ASV7429	8	0	0	0	0	0	0	0	23	0	1	4	4	1	0	0	0	2	0	0	1	0	0	1	1	0	2	0	2	0	0	2	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0
ASV5935	7	0	0	0	0	0	0	2	25	1	0	11	10	17	0	0	0	4	3	10	1	2	1	0	1	0	7	2	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV604	5	25	0	6	6	7	19	4	11	12	1	16	16	9	13	21	10	11	4	9	7	5	3	0	7	11	8	12	3	9	11	12	17	27	1	46	12	39	20	34	39	29	28	27	16	11	0	14
ASV7927	3	5	0	0	1	0	3	0	0	3	3	0	1	1	2	3	5	0	0	2	3	1	1	0	0	0	5	1	2	2	2	3	0	0	0	1	2	2	0	0	0	2	4	2	0	0	0	0
ASV14084	2	0	0	0	1	1	3	0	0	3	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	4	0	0	0	13	1	8	5	0	0	0
ASV921	14	131	6	21	13	3	19	2	45	42	15	64	12	4	53	108	27	6	21	57	47	1	0	0	14	21	2	14	1	16	3	15	1	1	6	154	7	43	3	73	23	15	100	15	23	7	0	53
ASV12055	2	6	0	1	0	0	0	0	3	3	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	3	1	2	1	0	0	0	0	1	1	2	1	0	1	2	1	0	0	1
ASV1487	15	123	16	0	0	0	0	2	17	15	2	37	62	24	0	2	27	37	2	43	27	42	23	0	11	0	16	48	12	24	59	3	1	1	0	3	0	0	0	0	0	0	14	8	3	6	0	3
ASV2009	35	63	7	9	0	3	3	36	3	20	7	11	2	6	9	9	93	11	0	36	15	3	7	0	5	11	39	3	8	11	20	18	10	7	0	14	1	4	8	19	7	3	16	17	1	3	1	26
ASV1338	4	0	0	4	5	1	0	0	1	0	16	0	0	1	0	0	0	0	41	30	0	9	1	0	10	1	0	0	1	3	216	0	5	0	1	2	0	5	12	91	376	0	12	6	1	125	0	1
ASV11800	2	0	0	2	0	1	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	1	0	0	2	0	4	0	1	0	0	1	2	0	0	0	0	0	1
ASV9461	2	2	0	0	0	0	0	2	4	6	0	3	3	7	2	1	7	2	1	0	0	1	6	0	1	5	1	3	1	0	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
ASV9234	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ASV14049	1	1	0	0	1	0	0	0	3	1	0	0	1	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0
ASV10780	2	6	1	1	0	0	1	0	1	1	0	1	0	0	1	3	2	0	0	5	1	0	0	0	2	0	1	2	0	2	2	0	2	0	0	3	2	1	5	4	1	2	4	4	0	3	0	2
ASV3367	1	2	0	0	0	0	0	1	6	43	5	23	1	2	15	22	12	6	13	14	8	0	8	0	3	8	2	30	2	1	4	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV11073	7	3	0	0	0	1	0	0	0	1	2	0	0	1	0	0	3	0	0	0	1	2	2	0	4	0	4	0	3	3	0	1	0	0	0	0	0	1	0	0	0	1	0	1	2	0	0	0
ASV10242	5	0	0	2	0	0	0	0	0	0	0	1	3	0	0	0	1	0	2	0	0	0	0	0	11	0	6	0	5	0	0	0	2	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0
ASV14491	1	1	0	0	0	0	0	0	2	1	0	1	1	0	0	1	0	1	0	0	0	1	1	0	1	0	1	1	1	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
ASV4590	1	7	0	0	12	2	2	1	5	3	2	1	3	9	0	2	5	7	0	5	3	1	6	0	3	2	3	19	2	1	7	7	4	6	0	1	0	1	3	2	0	14	2	1	4	5	0	1
ASV3024	11	0	1	8	0	0	0	2	0	0	0	1	0	0	0	1	34	45	0	54	0	0	0	1	28	0	22	0	1	51	0	0	0	26	0	0	0	0	0	37	0	0	0	0	0	0	0	1
ASV2412	10	36	0	0	0	2	1	6	24	6	1	75	14	0	1	21	12	7	8	11	13	0	5	0	19	14	25	0	11	21	10	0	0	1	0	18	1	0	0	0	0	1	11	11	1	0	0	0
ASV7345	4	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	4	0	0	9	0	0	0	0	1	0	14	2	8	4	0	0	1	1	0	0	0	0	2	1	0	2	0	0	0	0	0	0
ASV3912	3	0	34	0	1	7	1	0	27	17	0	7	7	1	2	17	5	0	1	0	0	1	0	0	1	13	2	16	1	14	0	6	0	0	0	11	8	0	0	0	0	6	0	2	1	0	0	0
ASV4467	5	0	0	0	0	0	0	0	1	0	0	1	2	36	0	0	0	5	0	1	1	0	2	0	13	0	13	16	59	5	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0
ASV2028	12	4	186	0	0	0	0	0	15	0	0	21	0	8	1	0	1	43	1	0	0	0	9	0	7	0	14	0	33	23	0	36	24	16	0	7	16	0	10	5	0	3	0	0	0	0	0	0
ASV14762	2	0	0	0	0	0	0	0	0	2	0	1	0	0	0	2	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1
ASV6131	6	10	0	0	0	1	1	1	0	0	0	4	1	1	1	1	1	2	0	6	2	10	1	0	1	0	3	4	1	7	3	0	0	0	0	8	0	0	1	0	1	3	4	3	2	0	0	0
ASV8922	5	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	16	0	0	0	7	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ASV2672	3	6	3	0	0	0	0	30	10	13	1	2	1	2	1	10	36	22	1	19	15	86	9	0	11	0	18	1	0	7	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV12796	4	4	0	0	0	0	0	0	1	1	1	0	3	0	2	4	3	0	0	2	1	1	0	0	0	0	1	0	0	2	0	1	0	0	0	1	0	1	0	0	4	5	1	0	0	1	0	0
ASV8129	8	1	0	0	0	0	0	2	0	7	0	1	0	0	3	8	7	0	0	13	0	0	0	0	0	0	8	2	0	7	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ASV2724	11	0	0	1	0	14	0	0	16	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	7	0	5	1	35	36	0	1	26	0	1	0	81	0	99	10	0	1	0	0	0	0	0	0
ASV6091	1	4	2	0	0	0	0	3	14	28	0	3	4	7	2	4	11	5	1	2	2	4	4	0	1	4	7	1	2	0	2	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ASV1763	29	80	0	1	12	2	4	31	22	56	18	26	22	14	15	34	41	12	4	15	10	36	16	0	11	22	52	24	19	21	33	17	0	6	1	4	7	10	1	1	0	3	5	6	5	1	0	9
ASV1066	2	0	0	0	0	0	0	0	51	0	0	0	34	195	3	0	1	97	4	11	362	7	212	1	1	0	0	3	55	1	0	0	8	1	0	0	0	0	3	0	0	0	0	0	1	0	0	0
ASV1562	5	57	4	16	3	4	20	2	3	40	70	15	1	1	14	18	31	2	1	41	8	8	5	0	2	4	5	7	2	20	29	12	11	22	5	49	10	60	17	27	33	12	39	27	6	7	0	39
ASV3948	13	1	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	9	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ASV13971	1	0	3	0	0	0	0	0	0	0	0	2	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ASV9183	1	2	1	1	0	0	1	0	3	0	0	2	0	2	1	2	3	1	0	0	0	2	1	0	0	0	2	6	2	2	0	2	0	0	0	0	2	1	0	0	1	1	0	1	0	0	0	0
ASV2066	11	89	9	0	0	0	0	6	13	0	58	8	1	1	64	7	46	1	10	1	26	31	16	1	0	4	8	0	0	1	34	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
ASV11719	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV4405	8	14	1	1	0	5	0	3	9	10	1	4	3	0	5	6	13	2	1	1	3	4	3	0	0	9	12	5	4	6	4	7	2	1	0	7	2	6	2	3	1	4	0	3	1	0	0	1
ASV16561	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	7	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV6268	12	4	1	0	0	0	0	6	6	1	0	2	8	5	5	1	3	2	1	2	5	5	0	0	4	3	1	5	8	1	2	2	0	2	0	1	0	7	0	0	1	0	0	1	0	0	0	0
ASV14337	5	7	0	0	0	0	0	5	2	6	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	2	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
ASV8577	2	0	1	0	1	0	2	0	0	3	27	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	2	1	0	0	0	0	1	1	3	2	1	0	0	1	0	2	1	3	0	0	0	0
