Feature ID	Taxon	Confidence
ESV_123036.1466	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Bacillus; s__	0.8497211928436961
ESV_123048.1420	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Micrococcales;  f__Brevibacteriaceae;  g__Brevibacterium;  s__Brevibacterium_oceani	0.7374218132772791
ESV_123049.1469	k__Bacteria;  p__Bdellovibrionota;  c__Oligoflexia;  o__0319-6G20; f__; g__; s__	0.999986865479086
ESV_123051.1465	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales	0.9999999999907877
ESV_123055.1496	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Peptostreptococcales-Tissierellales;  f__Clostridiisalibacter; g__; s__	0.9998764688335192
ESV_123063.1516	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Rikenellaceae;  g__Rikenellaceae_RC9_gut_group; s__	0.9999999991683239
ESV_123067.1432	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhodobacterales;  f__Rhodobacteraceae; g__; s__	0.9380954637673623
ESV_123078.1516	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Erysipelotrichales;  f__Erysipelotrichaceae	0.9999999221116513
ESV_123097.1476	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Corynebacteriales;  f__Corynebacteriaceae;  g__Corynebacterium;  s__Corynebacterium_aurimucosum	0.995756986040768
ESV_123103.1498	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Thiotrichales;  f__Thiotrichaceae; g__; s__	0.9996352632807175
ESV_123119.1485	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Streptomycetales;  f__Streptomycetaceae;  g__Streptomyces; s__	0.9530846584156967
ESV_123122.1607	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Thermoactinomycetales;  f__Thermoactinomycetaceae;  g__Kroppenstedtia	0.9997020570164572
ESV_123174.1497	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales;  f__Morganellaceae;  g__Xenorhabdus;  s__Xenorhabdus_nematophila	0.9997260147391426
ESV_123220.1474	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Pseudomonadales;  f__Moraxellaceae;  g__Psychrobacter;  s__Psychrobacter_pulmonis	0.9391205498907335
ESV_123223.1517	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Rikenellaceae;  g__Rikenellaceae_RC9_gut_group; s__	0.9999999484563218
ESV_123230.1500	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Bacillus	0.9999999380542137
ESV_123281.1396	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Acetobacterales;  f__Acetobacteraceae;  g__Roseomonas;  s__Roseomonas_aerophila	0.8780948895534708
ESV_123293.1462	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Sphingomonadales;  f__Sphingomonadaceae;  g__Sphingorhabdus;  s__Sphingorhabdus_flavimaris	0.9498868645901001
ESV_123304.1537	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Xanthomonadales;  f__Xanthomonadaceae;  g__Luteimonas; s__	0.9509713756509235
ESV_123307.1480	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Streptomycetales;  f__Streptomycetaceae;  g__Streptomyces; s__	0.9414922932159757
ESV_123322.1431	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Bacillus;  s__Bacillus_vietnamensis	0.8029339657982596
ESV_123332.1501	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Clostridiales;  f__Clostridiaceae;  g__Clostridium_sensu_stricto_1;  s__Clostridium_perfringens	0.9999999637380206
ESV_123347.1516	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Rikenellaceae;  g__Rikenellaceae_RC9_gut_group; s__	0.99999837449873
ESV_123383.1480	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Acholeplasmatales;  f__Acholeplasmataceae;  g__Acholeplasma; s__	0.9999942208933574
ESV_123384.1491	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Bacillus;  s__Bacillus_paralicheniformis	0.9839732497644165
ESV_123385.1409	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Micromonosporales;  f__Micromonosporaceae;  g__Actinoplanes; s__	0.8986096973268821
ESV_123433.1453	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Williamwhitmaniaceae;  g__Blvii28_wastewater-sludge_group; s__	0.9999999804952611
ESV_123457.1479	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Streptomycetales;  f__Streptomycetaceae;  g__Streptomyces; s__	0.8043382922659448
ESV_123466.1480	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Chromatiales;  f__Chromatiaceae;  g__Thiocystis; s__	0.9785667646489092
ESV_123533.1393	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhodobacterales;  f__Rhodobacteraceae;  g__Aliiroseovarius	0.8909789638118828
ESV_123553.1439	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Lactobacillales;  f__Lactobacillaceae;  g__Lactobacillus;  s__Lactobacillus_plantarum	0.9981690244978352
ESV_123561.1452	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhizobiales;  f__Rhizobiaceae;  g__Ochrobactrum; s__	0.9951799873499023
ESV_123565.1540	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Staphylococcales;  f__Staphylococcaceae;  g__Staphylococcus; s__	0.9386466663143576
ESV_123593.1448	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Sphingomonadales;  f__Sphingomonadaceae;  g__Sphingobium; s__	0.9549699715096184
ESV_123614.1502	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Peptostreptococcales-Tissierellales;  f__Peptostreptococcaceae;  g__Clostridioides;  s__Clostridioides_difficile	0.9999999127398704
ESV_123626.1444	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Actinomycetales;  f__Actinomycetaceae;  g__Actinomyces;  s__Actinomyces_viscosus	0.819103541580496
ESV_123639.1423	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Micrococcales;  f__Micrococcaceae;  g__Glutamicibacter; s__	0.9007574571190445
ESV_123674.1453	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Streptomycetales;  f__Streptomycetaceae;  g__Streptomyces; s__	0.7766244859922052
ESV_123681.1529	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Oscillospirales;  f__Butyricicoccaceae;  g__Butyricicoccus; s__	0.9973991885421687
ESV_123687.1546	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Paenibacillales;  f__Paenibacillaceae;  g__Paenibacillus;  s__Paenibacillus_illinoisensis	0.9048296063470022
ESV_123764.1440	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Thiotrichales;  f__Thiotrichaceae; g__; s__	0.9999230801153224
ESV_123766.1497	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Xanthomonadales;  f__Xanthomonadaceae;  g__Stenotrophomonas; s__	0.7461539474788971
ESV_123768.1571	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales;  f__Enterobacteriaceae;  g__Klebsiella	0.9544015708393818
ESV_123772.1509	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Flavobacteriales;  f__Weeksellaceae;  g__Chryseobacterium; s__	0.9790043472539173
ESV_123809.1486	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Planococcaceae;  g__Lysinibacillus;  s__Lysinibacillus_xylanilyticus	0.9307647606247655
ESV_123815.1391	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Peptostreptococcales-Tissierellales;  f__Fusibacteraceae;  g__Fusibacter; s__	0.9999874000125986
ESV_123854.1498	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Cellvibrionales;  f__Microbulbiferaceae;  g__Microbulbifer; s__	0.9926780099166274
ESV_123906.1527	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Comamonadaceae;  g__Rhodoferax; s__	0.7505736538671101
ESV_123942.1427	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Corynebacteriales;  f__Mycobacteriaceae;  g__Mycobacterium; s__	0.9923917137521743
ESV_123963.1335	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Oscillospirales;  f__Ruminococcaceae;  g__Subdoligranulum	0.9999894046595781
ESV_123994.1440	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Micromonosporales;  f__Micromonosporaceae;  g__Micromonospora; s__	0.9616900522571976
ESV_124003.1478	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Flavobacteriales;  f__Weeksellaceae;  g__Chryseobacterium;  s__Chryseobacterium_nepalense	0.8440972998426466
ESV_124015.1514	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Staphylococcales;  f__Staphylococcaceae;  g__Staphylococcus	0.9999999843568281
ESV_124095.1463	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae	0.9999974846007249
ESV_124105.1495	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Alteromonadales;  f__Marinobacteraceae;  g__Marinobacter;  s__Marinobacter_adhaerens	0.7373814640460222
ESV_124117.1486	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Lactobacillales;  f__Enterococcaceae;  g__Enterococcus	0.999999889793023
ESV_124151.1465	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Oceanospirillales;  f__Saccharospirillaceae;  g__Reinekea; s__	0.9996570043058031
ESV_124195.1513	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Paenibacillales;  f__Paenibacillaceae;  g__Saccharibacillus	0.9999969332145693
ESV_124238.1482	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Planococcaceae;  g__Rummeliibacillus;  s__Rummeliibacillus_suwonensis	0.8992867011613528
ESV_124240.1481	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Streptomycetales;  f__Streptomycetaceae;  g__Streptomyces; s__	0.9355410399590445
ESV_124250.1455	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhodobacterales;  f__Rhodobacteraceae; g__; s__	0.7039958307735131
ESV_124306.1527	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae;  g__Lachnospiraceae_XPB1014_group; s__	0.9998440808967073
ESV_124307.1460	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Bacillus;  s__Bacillus_anthracis	0.9992359907143256
ESV_124326.1538	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Bacillus	0.9999999953076409
ESV_124346.1387	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Thiomicrospirales;  f__Thiomicrospiraceae;  g__Thiomicrorhabdus; s__	0.9999999766665157
ESV_124365.1499	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Nitrosococcales;  f__Methylophagaceae;  g__Marine_Methylotrophic_Group_3; s__	0.8367122393712052
ESV_124371.1469	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Pseudomonadales;  f__Pseudomonadaceae;  g__Pseudomonas	0.9995403003180117
ESV_124384.1503	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Vibrionales;  f__Vibrionaceae;  g__Vibrio;  s__Vibrio_sinaloensis	0.8385744983492404
ESV_124426.1415	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Flavobacteriales;  f__Flavobacteriaceae	0.9999999347094667
ESV_124453.1360	k__Bacteria;  p__Gemmatimonadota;  c__Gemmatimonadetes;  o__Gemmatimonadales;  f__Gemmatimonadaceae;  g__Roseisolibacter; s__	0.9627990250697916
ESV_124455.1431	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rickettsiales;  f__Anaplasmataceae;  g__Ehrlichia; s__	0.8107925096835913
ESV_124456.1379	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Actinomycetales;  f__Actinomycetaceae;  g__Actinomyces; s__	0.9898390743686437
ESV_124513.1362	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Neisseriaceae;  g__Uruburuella;  s__Uruburuella_testudinis	0.7274748073411383
ESV_124537.1388	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__RF39; f__; g__; s__	0.9999999998431122
ESV_124550.1432	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Flavobacteriales;  f__Weeksellaceae;  g__Chryseobacterium; s__	0.888026264072529
ESV_124572.1499	k__Bacteria;  p__Cyanobacteria;  c__Cyanobacteriia;  o__Chloroplast; f__; g__; s__	0.9942314399927064
ESV_124588.1486	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria; o__; f__; g__; s__	0.9947190195628578
ESV_124589.1486	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Alcaligenaceae;  g__Achromobacter; s__	0.9772694426053756
ESV_124594.1458	k__Bacteria;  p__Latescibacterota; c__; o__; f__; g__; s__	0.8480655363088963
ESV_124622.1457	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Pseudomonadales;  f__Moraxellaceae;  g__Acinetobacter	0.9999999577840358
ESV_124692.1359	k__Bacteria;  p__Firmicutes;  c__Desulfotomaculia;  o__Desulfotomaculales;  f__Desulfohalotomaculum; g__; s__	0.9999999999987779
ESV_124708.1422	k__Bacteria;  p__Bdellovibrionota;  c__Bdellovibrionia;  o__Bdellovibrionales;  f__Bdellovibrionaceae;  g__Bdellovibrio; s__	0.9998209978567163
ESV_124748.1502	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Planococcaceae;  g__Bhargavaea; s__	0.9999766476961639
ESV_124752.1517	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales;  f__Yersiniaceae;  g__Yersinia;  s__Yersinia_ruckeri	0.9993592387562049
ESV_124759.1504	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Pseudomonadales;  f__Pseudomonadaceae;  g__Pseudomonas	0.9999788925342685
ESV_124823.1450	k__Bacteria;  p__Cyanobacteria;  c__Cyanobacteriia;  o__Cyanobacteriales;  f__Phormidiaceae;  g__Planktothrix_NIVA-CYA_15; s__	0.9929537360495639
ESV_124847.1482	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Streptomycetales;  f__Streptomycetaceae;  g__Streptomyces; s__	0.7424400470051157
ESV_124902.1507	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Alteromonadales;  f__Marinobacteraceae;  g__Marinobacter;  s__Marinobacter_algicola	0.9014978826005292
ESV_124911.1503	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Muribaculaceae; g__; s__	0.9999992041223079
ESV_124913.1426	k__Bacteria;  p__Cyanobacteria;  c__Cyanobacteriia;  o__Phormidesmiales;  f__Phormidesmiaceae;  g__Phormidium_MBIC10003; s__	0.9999995948860739
ESV_124917.1521	k__Bacteria;  p__Myxococcota;  c__Polyangia;  o__Polyangiales;  f__Polyangiaceae;  g__Sorangium;  s__Sorangium_cellulosum	0.9229215872497022
ESV_124936.1318	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Puniceispirillales;  f__SAR116_clade; g__; s__	0.9999992474601516
ESV_124943.1571	k__Bacteria;  p__Firmicutes;  c__Syntrophomonadia;  o__Syntrophomonadales;  f__Syntrophomonadaceae;  g__Syntrophomonas;  s__Syntrophomonas_palmitatica	0.9999426742305793
ESV_124954.1501	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Clostridiales;  f__Clostridiaceae;  g__Clostridium_sensu_stricto_1;  s__Clostridium_perfringens	0.9999999548302593
ESV_125036.1364	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Cellvibrionales;  f__Halieaceae;  g__OM60NOR5_clade; s__	0.9999829752850073
ESV_125050.1468	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Clostridiales;  f__Clostridiaceae;  g__Clostridium_sensu_stricto_12;  s__Clostridium_pasteurianum	0.99998220620819
ESV_125054.1503	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Peptostreptococcales-Tissierellales;  f__Peptostreptococcaceae;  g__Clostridioides;  s__Clostridioides_difficile	0.999999918287475
ESV_125070.1488	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Virgibacillus	0.8316656864044233
ESV_125071.1500	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Chromatiales;  f__Chromatiaceae;  g__Thiodictyon; s__	0.999906241115633
ESV_125176.1452	k__Bacteria;  p__Acidobacteriota;  c__Acidobacteriae;  o__Acidobacteriales;  f__Acidobacteriaceae_Subgroup_1;  g__Granulicella; s__	0.7272857039023309
ESV_125264.1426	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhodobacterales;  f__Rhodobacteraceae	0.9999999863975647
ESV_125267.1313	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhizobiales;  f__Rhizobiaceae;  g__Ochrobactrum; s__	0.8402608320566387
ESV_125279.1457	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Burkholderiaceae;  g__Cupriavidus; s__	0.8024401877393005
ESV_125282.1474	k__Bacteria;  p__Campilobacterota;  c__Campylobacteria;  o__Campylobacterales;  f__Helicobacteraceae;  g__Helicobacter;  s__Helicobacter_pylori	0.9960338994974889
ESV_125335.1528	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Streptomycetales;  f__Streptomycetaceae;  g__Streptomyces; s__	0.8198285949336851
ESV_125351.1522	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Lactobacillales;  f__Streptococcaceae;  g__Streptococcus;  s__Streptococcus_moroccensis	0.9443246792297488
ESV_125373.1501	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Streptosporangiales;  f__Nocardiopsaceae;  g__Nocardiopsis;  s__Nocardiopsis_sediminis	0.8676401447468551
ESV_125376.1487	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Streptomycetales;  f__Streptomycetaceae;  g__Streptomyces	0.9999998834966382
ESV_125381.1528	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Enterobacterales;  f__Enterobacteriaceae;  g__Klebsiella; s__	0.7415975471938978
ESV_125383.1368	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Lactobacillales;  f__Streptococcaceae;  g__Streptococcus	0.9999999997969565
ESV_125395.1504	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Xanthomonadales;  f__Xanthomonadaceae;  g__Xanthomonas; s__	0.987742593929749
ESV_125408.1369	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhizobiales;  f__Rhizobiaceae;  g__Ca_Hodgkinia; s__	0.9999999999947704
ESV_125411.1509	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Peptostreptococcales-Tissierellales;  f__Anaerovoracaceae;  g__Mogibacterium; s__	0.9993982283464174
ESV_125453.1521	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Lachnospirales;  f__Lachnospiraceae;  g__Oribacterium; s__	0.999968752123547
ESV_125500.1523	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Vibrionales;  f__Vibrionaceae;  g__Photobacterium;  s__Photobacterium_jeanii	0.9985891305971587
ESV_125509.1474	k__Bacteria;  p__Firmicutes;  c__Thermoanaerobacteria;  o__Caldicellulosiruptorales;  f__Caldicellulosiraptoraceae;  g__Caldicellulosiruptor; s__	0.9976931056188049
ESV_125529.1512	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Alteromonadales;  f__Shewanellaceae;  g__Shewanella;  s__Shewanella_violacea	0.8495856240327789
ESV_125533.1468	k__Bacteria;  p__Synergistota;  c__Synergistia;  o__Synergistales;  f__Synergistaceae;  g__Ca_Tammella; s__	0.9999794311836165
ESV_125535.1486	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Frankiales;  f__Sporichthyaceae	0.9999999999855275
ESV_125538.1457	k__Bacteria;  p__Cyanobacteria;  c__Cyanobacteriia;  o__Leptolyngbyales;  f__Leptolyngbyaceae;  g__Leptolyngbya_PCC-6306; s__	0.9999999681533046
ESV_125585.1492	k__Bacteria;  p__Firmicutes;  c__Thermoanaerobacteria;  o__Caldicellulosiruptorales;  f__Caldicellulosiraptoraceae;  g__Caldicellulosiruptor; s__	0.9993397938203955
ESV_125590.1456	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Xanthomonadales;  f__Xanthomonadaceae;  g__Stenotrophomonas	0.999996376986217
ESV_125617.1475	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Legionellales;  f__Legionellaceae;  g__Legionella; s__	0.7687160743085197
ESV_125626.1479	k__Bacteria;  p__Cyanobacteria;  c__Cyanobacteriia;  o__Cyanobacteriales;  f__Nostocaceae;  g__Nostoc_PCC-7524; s__	0.9973753021463594
ESV_125635.1508	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Paenibacillales;  f__Paenibacillaceae;  g__Paenibacillus; s__	0.9885862271513983
ESV_125685.1483	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Pseudomonadales;  f__Pseudomonadaceae;  g__Pseudomonas;  s__Pseudomonas_putida	0.8279562374623652
ESV_125697.1527	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Comamonadaceae;  g__Rhodoferax	0.9278167165099025
ESV_125700.1448	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Frankiales;  f__Frankiaceae;  g__Frankia;  s__Frankia_elaeagni	0.9923916418273849
ESV_125714.1413	k__Bacteria;  p__Cyanobacteria;  c__Cyanobacteriia;  o__Cyanobacteriales;  f__Nostocaceae;  g__Richelia_HH01; s__	0.9999952048847405
ESV_125716.1498	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Lactobacillales;  f__Carnobacteriaceae;  g__Alkalibacterium;  s__Alkalibacterium_iburiense	0.9937598739267477
ESV_125739.1470	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Micrococcales	0.894757906892417
ESV_125742.1541	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Burkholderiales;  f__Alcaligenaceae;  g__Basilea_psittacipulmonis_DSM_24701; s__	0.9999999810146962
ESV_125760.1454	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Bacillus	0.9999999914516392
ESV_125769.1510	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Terribacillus; s__	0.999999807290881
ESV_125786.1489	k__Bacteria;  p__Verrucomicrobiota;  c__Verrucomicrobiae;  o__Verrucomicrobiales;  f__Rubritaleaceae;  g__Rubritalea; s__	0.9492694717562667
ESV_125793.1474	k__Bacteria;  p__Myxococcota;  c__Polyangia;  o__Polyangiales;  f__Sandaracinaceae; g__; s__	0.9999999612637119
ESV_125855.1466	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rhodospirillales; f__; g__; s__	0.9999999912101885
ESV_125871.1476	k__Bacteria;  p__Firmicutes;  c__Clostridia;  o__Clostridiales;  f__Clostridiaceae;  g__Clostridium_sensu_stricto_12; s__	0.8764771235941046
ESV_125912.1359	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Francisellales;  f__Francisellaceae;  g__Francisella; s__	0.9941721968912562
ESV_125920.1467	k__Bacteria;  p__Deinococcota;  c__Deinococci;  o__Thermales;  f__Thermaceae;  g__Meiothermus; s__	0.9689547625646039
ESV_125928.1565	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Lactobacillales;  f__Lactobacillaceae;  g__Lactobacillus;  s__Lactobacillus_nodensis	0.9539213720329685
ESV_125952.1623	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Alteromonadales;  f__Idiomarinaceae;  g__Aliidiomarina; s__	0.9999999769373178
ESV_125975.1368	k__Bacteria;  p__Bacteroidota;  c__Bacteroidia;  o__Bacteroidales;  f__Prevotellaceae;  g__Prevotella;  s__Prevotella_copri	0.9979000047526673
ESV_125988.1322	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Rickettsiales;  f__Anaplasmataceae;  g__Neorickettsia; s__	0.999999999853685
ESV_125995.1416	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Caulobacterales;  f__Caulobacteraceae;  g__Brevundimonas	0.999591900609528
ESV_126003.1453	k__Bacteria;  p__Proteobacteria;  c__Alphaproteobacteria;  o__Acetobacterales;  f__Acetobacteraceae;  g__Komagataeibacter; s__	0.9970602776095758
ESV_126028.1477	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Corynebacteriales;  f__Nocardiaceae;  g__Rhodococcus; s__	0.9991583609427822
ESV_126032.1440	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Pseudomonadales;  f__Moraxellaceae;  g__Acinetobacter; s__	0.8587736139733162
ESV_126036.1494	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Thiomicrospirales;  f__Thioglobaceae;  g__SUP05_cluster; s__	0.9999996746923291
ESV_126042.1488	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Alteromonadales;  f__Shewanellaceae;  g__Ferrimonas;  s__Ferrimonas_balearica	0.9959300205998778
ESV_126051.1545	k__Bacteria;  p__Deinococcota;  c__Deinococci;  o__Thermales;  f__Thermaceae;  g__Thermus;  s__Thermus_caliditerrae	0.7001514740062417
ESV_126057.1469	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Streptosporangiales;  f__Streptosporangiaceae;  g__Sphaerisporangium; s__	0.7890774843189445
ESV_126088.1512	k__Bacteria;  p__Proteobacteria;  c__Gammaproteobacteria;  o__Pseudomonadales;  f__Pseudomonadaceae;  g__Pseudomonas	0.9999995155600804
ESV_126114.1521	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Bacillales;  f__Bacillaceae;  g__Bacillus; s__	0.9131336021631692
ESV_126117.1490	k__Bacteria;  p__Actinobacteriota;  c__Actinobacteria;  o__Micrococcales;  f__Brevibacteriaceae;  g__Brevibacterium;  s__Brevibacterium_casei	0.8372825053880277
ESV_126120.1556	k__Bacteria;  p__Firmicutes;  c__Bacilli;  o__Lactobacillales;  f__Lactobacillaceae;  g__Lactobacillus;  s__Lactobacillus_oeni	0.9862850044812271
